"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
0,30.6899048770204,0,44.0028009456087,21.3396759450501,26.3831210709739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6899048770204,0,42.4946603292197,0,32.9554291272684,24.6534563561682,56.9332885573313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42.4946603292197,0,0,0,30.5587069422497,53.1483484684244,77.1362835782176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0028009456087,0,0,0,30.7197969677147,0,0,0,49.7949765091968,33.8581362177001,35.4978488498875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3396759450501,32.9554291272684,0,30.7197969677147,0,21.8919180306228,0,0,0,36.2235323449175,25.0737870536091,43.4627978466826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.3831210709739,24.6534563561682,30.5587069422497,0,21.8919180306228,0,24.8393418252914,0,0,0,23.1731919270307,30.4334869579879,37.3687900740662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56.9332885573313,53.1483484684244,0,0,24.8393418252914,0,84.7652670863368,0,0,0,61.4870914509226,66.1326256846284,47.3855702716268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77.1362835782176,0,0,0,84.7652670863368,0,0,0,0,0,77.9198078692585,55.8207247650708,34.6129461569789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49.7949765091968,0,0,0,0,0,42.600058662335,0,0,0,0,0,34.4708792763308,52.2838408055174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33.8581362177001,36.2235323449175,0,0,0,42.600058662335,0,32.8925580175582,0,0,0,0,37.4165895168863,47.935530161448,46.4879721170867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35.4978488498875,25.0737870536091,23.1731919270307,0,0,0,32.8925580175582,0,32.1739071172556,0,0,0,0,41.1317663298463,39.6364693586401,39.2456957722425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,43.4627978466826,30.4334869579879,61.4870914509226,0,0,0,32.1739071172556,0,60.4749709584018,0,0,0,0,62.3918045113641,44.3187417838968,47.7225855358065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,37.3687900740662,66.1326256846284,77.9198078692585,0,0,0,60.4749709584018,0,56.9551785944782,0,0,0,0,43.2096375958981,43.4665669882066,58.9764308063117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,47.3855702716268,55.8207247650708,0,0,0,0,56.9551785944782,0,30.4112645848359,0,0,0,0,49.4861941582737,35.2482715150735,42.7618512825542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34.6129461569789,0,0,0,0,0,30.4112645848359,0,0,0,0,0,0,30.474910792505,21.1493804032532,27.7094391729339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34.4708792763308,37.4165895168863,0,0,0,0,0,0,35.6075651541565,0,0,0,0,0,0,32.1818169506759,32.7574000242871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,52.2838408055174,47.935530161448,41.1317663298463,0,0,0,0,35.6075651541565,0,57.7575088218313,0,0,0,0,0,68.4753453176422,34.251674587508,43.7964390237444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,46.4879721170867,39.6364693586401,62.3918045113641,0,0,0,0,57.7575088218313,0,55.6374742317306,0,0,0,0,0,45.1943566981114,43.8585601553302,47.2349595737619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39.2456957722425,44.3187417838968,43.2096375958981,0,0,0,0,55.6374742317306,0,37.9308433250998,0,0,0,0,0,48.6800193938065,30.8615115763623,28.8422254044157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,47.7225855358065,43.4665669882066,49.4861941582737,0,0,0,0,37.9308433250998,0,40.9867488694176,0,0,0,0,0,31.0377648344717,22.3578666286946,52.7180149441991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58.9764308063117,35.2482715150735,30.474910792505,0,0,0,0,40.9867488694176,0,44.094927627047,0,0,0,0,0,22.9821820944005,58.5057544275319,70.3547304509584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,42.7618512825542,21.1493804032532,0,0,0,0,0,44.094927627047,0,33.4288385211905,0,0,0,0,0,66.7569128943093,50.3028174587097,62.1708224553781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7094391729339,0,0,0,0,0,0,33.4288385211905,0,0,0,0,0,0,0,39.6891996293718,37.5840493643233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1818169506759,68.4753453176422,0,0,0,0,0,0,0,32.7434816141994,0,0,0,0,0,0,51.4799143489346,49.6777937493645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7574000242871,34.251674587508,45.1943566981114,0,0,0,0,0,32.7434816141994,0,40.4214271484968,0,0,0,0,0,33.7484780941689,39.2186966992393,33.1758861668449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7964390237444,43.8585601553302,48.6800193938065,0,0,0,0,0,40.4214271484968,0,44.0782803382724,0,0,0,0,0,27.2575193786431,24.3644622148787,47.0703773327443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2349595737619,30.8615115763623,31.0377648344717,0,0,0,0,0,44.0782803382724,0,27.2929998683496,0,0,0,0,0,55.4872989142675,27.4517161562409,35.1741135694686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8422254044157,22.3578666286946,22.9821820944005,0,0,0,0,0,27.2929998683496,0,26.5776552309884,0,0,0,0,0,40.6588993205105,36.6099320457956,27.3770974435229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7180149441991,58.5057544275319,66.7569128943093,0,0,0,0,0,26.5776552309884,0,70.6200658330257,0,0,0,0,0,49.3732693402724,29.1181365792765,76.5110627758592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3547304509584,50.3028174587097,39.6891996293718,0,0,0,0,0,70.6200658330257,0,73.179705360639,0,0,0,0,0,40.3073533475203,64.4450123461588,33.2911559375507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1708224553781,37.5840493643233,0,0,0,0,0,0,73.179705360639,0,0,0,0,0,0,0,63.6733799862438,29.1253933629776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4799143489346,33.7484780941689,0,0,0,0,0,0,0,35.6759624309894,0,0,0,0,0,0,47.3198312530132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6777937493645,39.2186966992393,27.2575193786431,0,0,0,0,0,35.6759624309894,0,31.3794036397602,0,0,0,0,0,34.2301495735886,45.7645237383872,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1758861668449,24.3644622148787,55.4872989142675,0,0,0,0,0,31.3794036397602,0,24.7519806010616,0,0,0,0,48.4736526852157,30.68215451019,64.6724680738688,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0703773327443,27.4517161562409,40.6588993205105,0,0,0,0,0,24.7519806010616,0,34.9000686141747,0,0,0,0,46.4499004215329,42.3253520842417,27.8289985647123,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1741135694686,36.6099320457956,49.3732693402724,0,0,0,0,0,34.9000686141747,0,25.9341920380899,0,0,0,0,40.0316343411607,23.3643765557826,64.0273035173667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3770974435229,29.1181365792765,40.3073533475203,0,0,0,0,0,25.9341920380899,0,46.1498456801378,0,0,0,0,25.3507732514458,56.6331700617065,49.4205612737182,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5110627758592,64.4450123461588,63.6733799862438,0,0,0,0,0,46.1498456801378,0,30.9177754058252,0,0,0,0,79.1155354618115,56.7256696576637,62.9557029125146,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2911559375507,29.1253933629776,0,0,0,0,0,0,30.9177754058252,0,0,0,0,0,0,32.4848429159113,24.3872298082232,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3198312530132,34.2301495735886,48.4736526852157,0,0,0,0,0,0,46.2542148951333,0,0,0,0,0,43.6444048445921,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7645237383872,30.68215451019,46.4499004215329,0,0,0,0,46.2542148951333,0,54.9361306370702,0,0,0,0,36.0211969250382,59.9668697645427,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6724680738688,42.3253520842417,40.0316343411607,0,0,0,0,54.9361306370702,0,32.3827993847809,0,0,0,56.0943177763933,51.5281647482595,39.2519678477769,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8289985647123,23.3643765557826,25.3507732514458,0,0,0,0,32.3827993847809,0,52.0030676830458,0,0,0,34.0971598731775,31.9700199791865,50.1876639541097,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0273035173667,56.6331700617065,79.1155354618115,0,0,0,0,52.0030676830458,0,62.9521173648106,0,0,0,63.1565099935602,59.6324087343185,63.9572108074354,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4205612737182,56.7256696576637,32.4848429159113,0,0,0,0,62.9521173648106,0,42.1989907291242,0,0,0,63.9935095969307,36.7108094267034,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9557029125146,24.3872298082232,0,0,0,0,0,42.1989907291242,0,0,0,0,0,37.20326058775,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6444048445921,36.0211969250382,56.0943177763933,0,0,0,0,0,50.8850924027323,0,0,0,48.6129316084943,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9668697645427,51.5281647482595,34.0971598731775,0,0,0,50.8850924027323,0,34.3477382400015,0,0,42.197157440928,62.3480458024602,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2519678477769,31.9700199791865,63.1565099935602,0,0,0,34.3477382400015,0,58.363551250568,0,53.5980309562793,40.443070023015,48.2627575282385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1876639541097,59.6324087343185,63.9935095969307,0,0,0,58.363551250568,0,56.225345557986,0,64.1958857405809,50.7289309689736
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9572108074354,36.7108094267034,37.20326058775,0,0,0,56.225345557986,0,0,0,55.1954341246284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6129316084943,42.197157440928,53.5980309562793,0,0,0,52.5486345785871,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3480458024602,40.443070023015,64.1958857405809,0,52.5486345785871,0,48.6787925210254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2627575282385,50.7289309689736,55.1954341246284,0,48.6787925210254,0
